Search_ID,User_ID,Search_Query,Recommended_Content,Clicked_Content,Recommendation_Score,Timestamp
SRCH00043615,215707,IPL,CONT6737,CONT6716,0.33,2026-03-28 07:40:17
SRCH00043616,793604,Action Movies,CONT1150,CONT5438,0.57,2025-06-28 21:04:02
SRCH00043617,695528,Action Movies,CONT2698,CONT7262,0.85,2026-01-28 15:40:32
SRCH00043618,888597,Comedy Shows,CONT9021,CONT1781,0.79,2025-08-18 13:11:56
SRCH00043619,296933,IPL,CONT1786,CONT7191,0.52,2025-08-11 10:34:47
SRCH00043620,215225,IPL,CONT9471,CONT2027,0.77,2026-03-09 17:04:48
SRCH00043621,405085,KDrama,CONT2132,CONT6699,0.11,2025-11-15 19:38:32
SRCH00043622,297765,Action Movies,CONT7512,CONT8559,0.64,2026-01-09 00:17:58
SRCH00043623,769751,Sci-Fi,CONT6611,CONT8063,0.54,2026-02-27 13:57:42
SRCH00043624,263443,KDrama,CONT9067,CONT3885,0.36,2025-11-10 16:34:14
SRCH00043625,502003,IPL,CONT3839,CONT7080,0.35,2026-02-21 08:36:04
SRCH00043626,626850,IPL,CONT8591,CONT5449,0.41,2026-04-22 14:57:14
SRCH00043627,861579,KDrama,CONT3316,CONT5051,0.58,2025-11-11 21:33:55
SRCH00043628,966302,Comedy Shows,CONT4205,CONT8337,0.4,2025-11-05 23:56:10
SRCH00043629,487596,KDrama,CONT7891,CONT4295,0.02,2025-12-04 11:05:11
SRCH00043630,235920,KDrama,CONT3681,CONT5460,0.54,2026-04-17 21:30:39
SRCH00043631,861195,Comedy Shows,CONT3698,CONT7286,0.73,2026-01-22 17:49:36
SRCH00043632,138276,Sci-Fi,CONT8267,CONT6347,0.71,2025-11-01 20:17:26
SRCH00043633,275599,KDrama,CONT9526,CONT1606,0.82,2025-06-13 23:34:36
SRCH00043634,905445,Comedy Shows,CONT9259,CONT1812,0.31,2026-04-11 13:53:44
SRCH00043635,239365,IPL,CONT6305,CONT4743,0.96,2025-11-27 23:46:37
SRCH00043636,524347,IPL,CONT8533,CONT4341,0.59,2025-10-14 04:37:50
SRCH00043637,211568,Action Movies,CONT9771,CONT3568,0.35,2025-07-01 04:47:44
SRCH00043638,253116,Sci-Fi,CONT9943,CONT6041,0.88,2025-08-30 02:08:55
SRCH00043639,798112,KDrama,CONT6349,CONT5870,0.88,2025-12-27 23:00:22
SRCH00043640,370119,IPL,CONT3360,CONT8147,0.4,2026-01-12 01:39:24
SRCH00043641,885066,Comedy Shows,CONT6539,CONT4235,0.24,2025-11-22 04:49:23
SRCH00043642,676519,Action Movies,CONT4999,CONT4042,0.65,2025-07-19 20:58:11
SRCH00043643,826476,IPL,CONT2639,CONT1634,0.96,2025-11-07 09:09:21
SRCH00043644,534716,Comedy Shows,CONT8739,CONT8312,0.47,2026-05-19 05:58:14
SRCH00043645,715079,Comedy Shows,CONT1225,CONT7222,0.32,2026-05-16 09:43:38
SRCH00043646,142583,KDrama,CONT8348,CONT1343,0.64,2026-02-19 19:51:26
SRCH00043647,736523,Action Movies,CONT4573,CONT9223,0.6,2026-05-13 09:11:06
SRCH00043648,999437,Comedy Shows,CONT4154,CONT7717,0.5,2025-07-29 00:17:03
SRCH00043649,967375,KDrama,CONT2644,CONT8011,0.9,2025-06-15 00:40:31
SRCH00043650,599181,Action Movies,CONT6014,CONT8526,0.12,2026-01-06 19:44:06
SRCH00043651,735305,IPL,CONT5188,CONT3220,0.94,2026-01-11 14:22:19
SRCH00043652,726969,KDrama,CONT9147,CONT6095,0.2,2026-04-13 14:15:42
SRCH00043653,631795,KDrama,CONT6095,CONT1619,0.51,2026-01-15 14:01:40
SRCH00043654,145635,KDrama,CONT4687,CONT9731,0.65,2025-08-04 11:46:45
SRCH00043655,240010,Comedy Shows,CONT9490,CONT9253,0.62,2026-04-13 22:58:20
SRCH00043656,606585,Sci-Fi,CONT8618,CONT8971,0.56,2026-02-13 06:04:58
SRCH00043657,587517,Sci-Fi,CONT3253,CONT3491,0.48,2025-09-13 12:32:48
SRCH00043658,788536,KDrama,CONT9094,CONT5908,0.19,2025-11-28 11:22:33
SRCH00043659,913488,Sci-Fi,CONT3221,CONT2430,0.25,2026-02-24 23:38:27
SRCH00043660,118725,Action Movies,CONT5983,CONT1866,0.3,2026-01-12 06:23:25
SRCH00043661,534125,KDrama,CONT5428,CONT4865,0.31,2025-08-12 18:52:58
SRCH00043662,227472,Action Movies,CONT2564,CONT3208,0.54,2026-03-13 00:07:34
SRCH00043663,785877,Comedy Shows,CONT1957,CONT6444,0.64,2025-09-29 10:24:11
SRCH00043664,437562,Action Movies,CONT8874,CONT2818,0.1,2026-03-30 11:13:03
SRCH00043665,336866,Action Movies,CONT9853,CONT3156,0.03,2025-08-01 10:18:13
SRCH00043666,225042,Comedy Shows,CONT5873,CONT1215,0.1,2026-01-06 17:50:00
SRCH00043667,274460,Comedy Shows,CONT4897,CONT3497,0.15,2026-02-19 06:19:17
SRCH00043668,469040,IPL,CONT4900,CONT2454,0.34,2026-01-23 05:59:01
SRCH00043669,195236,Sci-Fi,CONT8991,CONT6867,0.48,2025-06-22 09:09:26
SRCH00043670,339929,KDrama,CONT4662,CONT7332,0.51,2026-05-05 13:08:03
SRCH00043671,677286,KDrama,CONT1379,CONT2084,0.42,2025-07-31 05:50:55
SRCH00043672,158336,IPL,CONT8205,CONT1574,0.54,2025-05-29 14:44:04
SRCH00043673,506941,KDrama,CONT7257,CONT1982,0.4,2026-02-20 06:32:53
SRCH00043674,939720,KDrama,CONT8338,CONT4203,0.23,2026-05-22 04:18:33
SRCH00043675,395399,IPL,CONT8136,CONT9585,0.38,2025-10-09 17:05:26
SRCH00043676,621137,Action Movies,CONT5026,CONT3448,0.67,2025-08-14 10:06:54
SRCH00043677,817676,IPL,CONT2528,CONT3924,0.52,2025-09-10 05:39:05
SRCH00043678,591499,Comedy Shows,CONT7056,CONT2262,0.47,2025-10-17 20:57:07
SRCH00043679,374524,IPL,CONT3832,CONT3698,0.48,2025-06-11 04:09:40
SRCH00043680,885991,Action Movies,CONT3130,CONT9587,0.94,2026-04-17 08:52:47
SRCH00043681,457736,Action Movies,CONT5709,CONT8215,0.9,2026-01-02 20:17:23
SRCH00043682,581666,Action Movies,CONT5071,CONT1543,0.61,2026-01-13 08:38:58
SRCH00043683,340064,Action Movies,CONT8060,CONT6006,0.67,2026-01-29 21:13:24
SRCH00043684,555862,Sci-Fi,CONT9239,CONT1548,0.59,2026-04-02 04:43:40
SRCH00043685,571268,Action Movies,CONT5485,CONT4590,0.74,2025-10-19 17:34:09
SRCH00043686,694332,KDrama,CONT2502,CONT9776,0.72,2025-10-26 18:25:06
SRCH00043687,711142,KDrama,CONT1088,CONT6810,0.29,2025-07-23 01:38:33
SRCH00043688,835490,Action Movies,CONT9282,CONT8746,0.44,2025-10-21 12:36:41
SRCH00043689,961883,Sci-Fi,CONT5906,CONT2370,0.49,2025-11-19 03:21:05
SRCH00043690,678129,KDrama,CONT4539,CONT9369,0.51,2026-01-02 04:43:19
SRCH00043691,545995,Comedy Shows,CONT7645,CONT3738,0.11,2025-08-24 17:28:04
SRCH00043692,100591,Comedy Shows,CONT3755,CONT9863,0.63,2026-03-05 17:18:24
SRCH00043693,801801,Action Movies,CONT7118,CONT5912,0.97,2025-11-07 14:40:14
SRCH00043694,823824,Comedy Shows,CONT8522,CONT1061,0.98,2025-06-30 07:24:33
SRCH00043695,775564,Comedy Shows,CONT6236,CONT3848,0.84,2025-09-06 00:58:39
SRCH00043696,865210,Action Movies,CONT2158,CONT8037,0.64,2025-12-03 02:37:11
SRCH00043697,798048,KDrama,CONT4726,CONT1216,0.18,2026-04-04 20:47:23
SRCH00043698,209050,KDrama,CONT6669,CONT6456,0.37,2026-05-14 17:02:57
SRCH00043699,618775,Comedy Shows,CONT5667,CONT8924,0.29,2025-12-12 10:09:38
SRCH00043700,778923,KDrama,CONT9263,CONT8779,0.73,2025-10-16 23:41:24
SRCH00043701,432462,Comedy Shows,CONT1703,CONT7406,0.0,2026-04-19 01:15:17
SRCH00043702,500099,IPL,CONT7595,CONT3514,0.94,2025-06-28 12:51:58
SRCH00043703,739647,Action Movies,CONT5027,CONT1926,0.97,2025-12-26 23:09:32
SRCH00043704,629068,Sci-Fi,CONT7713,CONT5921,0.8,2026-05-25 18:15:28
SRCH00043705,942089,Comedy Shows,CONT5368,CONT4214,0.31,2025-08-10 00:59:21
SRCH00043706,736077,Sci-Fi,CONT7975,CONT5958,0.52,2026-03-01 12:49:45
SRCH00043707,637373,IPL,CONT1531,CONT1181,0.59,2026-01-24 23:19:01
SRCH00043708,750622,Action Movies,CONT3807,CONT1228,0.14,2025-11-22 22:16:00
SRCH00043709,525047,Comedy Shows,CONT4723,CONT3423,0.8,2026-01-05 23:54:34
SRCH00043710,734940,KDrama,CONT2058,CONT7747,0.9,2025-08-19 03:51:27
SRCH00043711,384556,Comedy Shows,CONT6429,CONT7458,0.01,2025-08-31 13:36:04
SRCH00043712,452806,IPL,CONT3838,CONT4896,0.81,2026-05-08 15:44:33
SRCH00043713,656509,Comedy Shows,CONT5141,CONT3078,0.28,2025-06-09 20:42:01
SRCH00043714,478741,Action Movies,CONT7444,CONT5940,0.21,2025-08-27 23:44:27
SRCH00043715,730607,KDrama,CONT1417,CONT8944,0.95,2026-04-20 12:50:30
SRCH00043716,600207,IPL,CONT4304,CONT5284,0.14,2025-08-06 22:58:38
SRCH00043717,247110,Comedy Shows,CONT1653,CONT2610,0.82,2025-12-13 21:53:17
SRCH00043718,312815,KDrama,CONT8101,CONT5388,0.05,2025-12-05 05:16:30
SRCH00043719,314585,KDrama,CONT6704,CONT7708,0.55,2025-07-03 02:26:00
SRCH00043720,734168,Sci-Fi,CONT2209,CONT8827,0.09,2025-07-22 19:55:47
SRCH00043721,539385,IPL,CONT8528,CONT9009,0.24,2026-04-22 05:11:53
SRCH00043722,741461,KDrama,CONT6850,CONT6503,0.46,2025-12-04 22:16:56
SRCH00043723,345790,Comedy Shows,CONT5965,CONT2175,0.16,2025-09-11 04:14:51
SRCH00043724,731083,KDrama,CONT3232,CONT8488,0.07,2025-10-06 19:54:28
SRCH00043725,161753,Comedy Shows,CONT6381,CONT1082,0.91,2025-06-05 04:35:12
SRCH00043726,231760,IPL,CONT9966,CONT2360,0.07,2026-04-23 18:19:11
SRCH00043727,955821,IPL,CONT9609,CONT9214,0.54,2025-10-10 23:26:00
SRCH00043728,857485,Action Movies,CONT1617,CONT5590,0.08,2025-10-16 13:05:49
SRCH00043729,429273,IPL,CONT1407,CONT6219,0.7,2026-03-09 03:56:24
SRCH00043730,696328,IPL,CONT1000,CONT7034,0.09,2025-09-24 18:58:27
SRCH00043731,695603,Sci-Fi,CONT5351,CONT6090,0.94,2026-04-18 12:49:32
SRCH00043732,591282,Sci-Fi,CONT3825,CONT1953,0.89,2026-04-24 20:32:54
SRCH00043733,131953,IPL,CONT1121,CONT5147,0.76,2026-01-08 10:21:26
SRCH00043734,855670,KDrama,CONT5038,CONT2484,0.46,2026-03-25 04:31:39
SRCH00043735,493071,Action Movies,CONT9151,CONT2195,0.49,2025-09-06 01:07:49
SRCH00043736,714108,IPL,CONT5483,CONT8409,0.84,2025-08-08 06:33:51
SRCH00043737,752174,IPL,CONT9664,CONT1021,0.62,2025-11-18 08:18:03
SRCH00043738,953510,Sci-Fi,CONT8304,CONT3929,0.92,2025-09-26 18:15:20
SRCH00043739,250773,Action Movies,CONT7864,CONT1754,0.06,2025-09-11 14:57:27
SRCH00043740,887810,Action Movies,CONT6141,CONT8968,0.41,2025-12-08 22:56:17
SRCH00043741,566368,IPL,CONT7534,CONT3861,0.95,2026-04-02 23:19:29
SRCH00043742,720272,IPL,CONT2906,CONT5700,0.22,2026-01-10 00:52:52
SRCH00043743,762953,KDrama,CONT4426,CONT6775,0.23,2025-06-19 20:36:45
SRCH00043744,761993,Action Movies,CONT6060,CONT7304,0.29,2025-11-07 06:12:03
SRCH00043745,761545,Action Movies,CONT8797,CONT2682,0.4,2026-04-21 04:34:32
SRCH00043746,197522,Sci-Fi,CONT6738,CONT6621,0.06,2026-01-06 23:54:35
SRCH00043747,135791,Sci-Fi,CONT1031,CONT1762,0.11,2026-02-12 00:40:41
SRCH00043748,129260,Sci-Fi,CONT2831,CONT4150,0.41,2026-01-11 08:44:01
SRCH00043749,638003,KDrama,CONT8782,CONT1141,0.0,2026-01-29 01:16:02
SRCH00043750,576466,Action Movies,CONT9505,CONT6211,0.22,2026-01-29 01:08:19
SRCH00043751,833433,Comedy Shows,CONT1377,CONT9186,0.03,2026-03-11 14:43:23
SRCH00043752,770325,KDrama,CONT7456,CONT1770,0.38,2025-09-13 07:57:01
SRCH00043753,624989,IPL,CONT4834,CONT2177,0.61,2025-12-02 16:52:03
SRCH00043754,601322,KDrama,CONT8724,CONT8046,0.14,2025-09-29 04:38:55
SRCH00043755,727143,IPL,CONT3662,CONT1258,0.15,2026-03-04 06:02:09
SRCH00043756,237079,Sci-Fi,CONT9433,CONT2781,0.84,2026-05-13 09:08:44
SRCH00043757,723355,Action Movies,CONT2708,CONT6100,0.0,2025-12-18 08:19:03
SRCH00043758,815174,Sci-Fi,CONT1434,CONT5839,0.55,2025-08-04 01:23:17
SRCH00043759,242289,KDrama,CONT8863,CONT5348,0.75,2026-02-14 07:09:22
SRCH00043760,906730,KDrama,CONT6155,CONT7147,0.67,2025-06-15 21:35:37
SRCH00043761,398355,Sci-Fi,CONT7509,CONT1440,0.6,2026-04-27 05:19:30
SRCH00043762,147910,Sci-Fi,CONT5008,CONT7608,0.95,2025-08-11 22:55:55
SRCH00043763,551982,KDrama,CONT5672,CONT1857,0.79,2025-08-26 22:50:58
SRCH00043764,769803,Comedy Shows,CONT9587,CONT2768,0.78,2025-07-01 15:16:45
SRCH00043765,428884,Action Movies,CONT4711,CONT3414,0.6,2025-07-13 21:28:39
SRCH00043766,364883,Action Movies,CONT6026,CONT6170,0.86,2025-09-22 18:37:30
SRCH00043767,972964,Comedy Shows,CONT8024,CONT8925,0.22,2025-07-14 20:00:13
SRCH00043768,537043,Comedy Shows,CONT9145,CONT2454,0.54,2025-07-23 01:59:26
SRCH00043769,717929,IPL,CONT7752,CONT2098,0.24,2025-07-10 12:59:31
SRCH00043770,432190,Sci-Fi,CONT9530,CONT7501,0.45,2025-12-13 05:24:32
SRCH00043771,137041,Comedy Shows,CONT5872,CONT3831,0.07,2026-05-25 16:40:33
SRCH00043772,592961,KDrama,CONT5184,CONT3118,0.38,2025-07-15 15:52:41
SRCH00043773,916925,Sci-Fi,CONT8290,CONT8534,0.99,2026-03-17 08:29:04
SRCH00043774,941552,Action Movies,CONT1212,CONT2366,0.36,2026-03-29 09:52:03
SRCH00043775,328929,Comedy Shows,CONT5447,CONT9217,0.24,2026-03-17 09:54:58
SRCH00043776,555945,Sci-Fi,CONT4777,CONT3862,0.86,2026-03-08 09:09:25
SRCH00043777,516454,Comedy Shows,CONT4329,CONT9308,0.92,2026-04-21 03:54:06
SRCH00043778,469217,KDrama,CONT9681,CONT4917,0.0,2025-08-25 21:19:25
SRCH00043779,465139,Sci-Fi,CONT2115,CONT3709,0.9,2026-05-22 03:54:25
SRCH00043780,764609,Comedy Shows,CONT7809,CONT3728,0.54,2026-05-19 16:56:16
SRCH00043781,903857,IPL,CONT2216,CONT8908,0.91,2026-05-15 18:01:49
SRCH00043782,774063,Action Movies,CONT6075,CONT5491,0.04,2025-08-08 20:12:24
SRCH00043783,870319,Action Movies,CONT6488,CONT4313,0.18,2026-04-30 15:01:38
SRCH00043784,842518,Action Movies,CONT6959,CONT8496,0.14,2026-04-21 00:35:42
SRCH00043785,364662,Comedy Shows,CONT5881,CONT7763,0.4,2025-10-06 06:23:25
SRCH00043786,955441,Sci-Fi,CONT5687,CONT7070,0.79,2025-06-05 01:07:13
SRCH00043787,930217,KDrama,CONT9555,CONT1931,0.18,2026-04-05 21:34:05
SRCH00043788,972407,Comedy Shows,CONT2711,CONT2478,0.04,2026-01-26 16:20:18
SRCH00043789,873742,IPL,CONT2128,CONT9935,0.49,2026-04-24 04:14:32
SRCH00043790,464713,Action Movies,CONT5084,CONT3490,0.69,2025-06-30 23:05:58
SRCH00043791,139163,Comedy Shows,CONT6761,CONT8534,0.11,2025-10-10 08:46:51
SRCH00043792,682577,IPL,CONT8261,CONT9066,0.26,2025-08-08 05:11:55
SRCH00043793,917435,KDrama,CONT1002,CONT7903,0.35,2025-06-22 12:30:12
SRCH00043794,744804,KDrama,CONT4867,CONT4958,0.9,2025-07-06 17:38:36
SRCH00043795,163954,KDrama,CONT5903,CONT6272,0.61,2026-01-14 10:35:03
SRCH00043796,524028,KDrama,CONT8745,CONT1180,0.73,2025-10-02 13:11:26
SRCH00043797,562644,KDrama,CONT8380,CONT2043,0.08,2025-09-14 15:01:54
SRCH00043798,702287,KDrama,CONT2015,CONT1845,0.5,2025-11-04 10:33:13
SRCH00043799,591926,Action Movies,CONT6314,CONT2800,0.74,2026-04-28 07:19:59
SRCH00043800,793608,Sci-Fi,CONT6037,CONT9521,1.0,2026-03-06 04:13:45
SRCH00043801,567078,Comedy Shows,CONT6743,CONT4898,0.32,2025-11-24 07:04:48
SRCH00043802,856193,Action Movies,CONT5847,CONT1710,0.45,2025-11-12 13:03:01
SRCH00043803,800026,Action Movies,CONT9334,CONT5360,0.7,2026-02-28 23:47:42
SRCH00043804,840922,Sci-Fi,CONT8610,CONT3700,0.33,2026-03-20 19:53:42
SRCH00043805,564645,IPL,CONT1173,CONT1066,0.73,2026-03-16 06:47:36
SRCH00043806,742780,KDrama,CONT7622,CONT9300,0.54,2025-10-18 22:30:00
SRCH00043807,409543,Sci-Fi,CONT9404,CONT6186,0.18,2026-01-05 18:11:39
SRCH00043808,769650,IPL,CONT8375,CONT5744,0.76,2026-03-01 22:29:27
SRCH00043809,926330,Comedy Shows,CONT6975,CONT7850,0.9,2026-03-09 00:44:52
SRCH00043810,672951,IPL,CONT8813,CONT5215,0.27,2025-07-17 00:44:30
SRCH00043811,502318,Sci-Fi,CONT8519,CONT2488,0.09,2026-01-01 06:28:34
SRCH00043812,963897,KDrama,CONT5619,CONT9660,0.14,2026-01-26 10:43:27
SRCH00043813,464981,Comedy Shows,CONT1109,CONT8653,0.13,2025-12-29 22:57:19
SRCH00043814,756092,KDrama,CONT8078,CONT5634,0.73,2026-02-08 05:18:54
SRCH00043815,867752,Comedy Shows,CONT5789,CONT9987,0.8,2026-04-11 22:00:24
SRCH00043816,613030,Action Movies,CONT3460,CONT1996,0.36,2025-06-17 02:25:42
SRCH00043817,143169,KDrama,CONT2972,CONT5728,0.04,2025-11-20 02:27:50
SRCH00043818,834142,Comedy Shows,CONT2389,CONT2692,0.58,2026-02-16 01:31:37
SRCH00043819,341717,KDrama,CONT9523,CONT4727,0.24,2025-12-03 00:49:42
SRCH00043820,956732,IPL,CONT3138,CONT7487,0.75,2026-01-28 00:56:25
SRCH00043821,185856,KDrama,CONT8461,CONT6916,0.81,2025-11-13 06:28:51
SRCH00043822,515508,Sci-Fi,CONT9897,CONT5482,0.05,2025-10-03 11:12:55
SRCH00043823,280028,Comedy Shows,CONT6784,CONT4251,0.4,2026-03-23 13:46:21
SRCH00043824,146519,Action Movies,CONT7602,CONT9998,0.83,2025-08-11 21:11:49
SRCH00043825,924839,Comedy Shows,CONT7903,CONT6790,0.1,2025-11-26 15:40:33
SRCH00043826,694421,Action Movies,CONT1416,CONT5604,0.78,2025-08-30 09:33:38
SRCH00043827,656749,KDrama,CONT6456,CONT5729,0.25,2025-12-24 18:20:59
SRCH00043828,389540,Comedy Shows,CONT9980,CONT6875,0.32,2025-12-02 00:36:21
SRCH00043829,500037,Sci-Fi,CONT7462,CONT5516,0.62,2026-04-26 01:53:13
SRCH00043830,514576,Comedy Shows,CONT7779,CONT4070,0.63,2026-05-23 04:18:06
SRCH00043831,217733,Comedy Shows,CONT2725,CONT4269,0.25,2025-06-15 18:02:16
SRCH00043832,529840,Action Movies,CONT8395,CONT9833,0.07,2025-09-11 10:09:53
SRCH00043833,694166,Action Movies,CONT3786,CONT8616,0.29,2025-06-05 05:23:44
SRCH00043834,401912,Sci-Fi,CONT8944,CONT4883,0.48,2026-03-08 20:41:11
SRCH00043835,367715,KDrama,CONT2068,CONT9728,0.18,2025-06-13 04:45:28
SRCH00043836,572232,KDrama,CONT9400,CONT8580,0.29,2026-04-25 04:59:51
SRCH00043837,683342,Comedy Shows,CONT2812,CONT9284,0.93,2025-11-12 15:00:30
SRCH00043838,833683,KDrama,CONT1214,CONT3952,0.44,2025-09-20 09:53:00
SRCH00043839,288908,Sci-Fi,CONT7167,CONT7980,0.38,2025-09-08 22:23:18
SRCH00043840,140025,Comedy Shows,CONT3009,CONT7238,0.32,2026-01-24 07:27:14
SRCH00043841,897430,Sci-Fi,CONT7692,CONT1231,0.71,2025-10-03 09:44:46
SRCH00043842,730564,Sci-Fi,CONT3865,CONT9647,0.24,2025-11-03 13:51:30
SRCH00043843,879109,Sci-Fi,CONT9288,CONT2024,0.82,2026-01-17 21:51:30
SRCH00043844,559492,Sci-Fi,CONT9522,CONT4263,0.44,2026-04-03 17:47:41
SRCH00043845,559333,Action Movies,CONT3102,CONT5566,0.77,2026-01-22 08:14:16
SRCH00043846,374494,KDrama,CONT8919,CONT3214,0.11,2026-04-13 20:32:22
SRCH00043847,137814,Comedy Shows,CONT9196,CONT7368,0.49,2026-02-09 20:15:00
SRCH00043848,595770,KDrama,CONT5385,CONT8956,0.83,2026-05-04 17:21:20
SRCH00043849,646025,Action Movies,CONT7467,CONT6942,0.39,2026-05-15 19:08:03
SRCH00043850,290127,Sci-Fi,CONT8329,CONT6392,0.85,2026-05-28 00:19:53
SRCH00043851,719771,Sci-Fi,CONT5462,CONT7751,0.87,2025-08-30 17:18:08
SRCH00043852,619387,Action Movies,CONT6811,CONT9006,0.98,2026-02-11 03:33:52
SRCH00043853,853558,KDrama,CONT7134,CONT8609,0.84,2025-07-19 01:52:40
SRCH00043854,793773,Action Movies,CONT3858,CONT3448,0.12,2026-04-24 14:30:59
SRCH00043855,222713,KDrama,CONT2079,CONT2342,0.98,2026-02-28 14:36:01
SRCH00043856,162506,Comedy Shows,CONT4328,CONT1442,0.97,2025-12-22 06:21:25
SRCH00043857,752863,KDrama,CONT5801,CONT7629,0.62,2026-05-27 04:49:22
SRCH00043858,343642,Sci-Fi,CONT8205,CONT9637,0.48,2025-06-05 07:45:26
SRCH00043859,124009,KDrama,CONT4473,CONT6686,0.45,2026-03-30 13:37:11
SRCH00043860,891199,Action Movies,CONT6114,CONT6647,0.39,2025-12-04 21:42:00
SRCH00043861,205304,Comedy Shows,CONT8477,CONT7024,0.07,2026-05-17 09:47:56
SRCH00043862,946228,KDrama,CONT4946,CONT3467,0.46,2025-11-12 07:00:26
SRCH00043863,739523,KDrama,CONT8021,CONT7718,0.82,2026-01-04 12:43:44
SRCH00043864,886688,Action Movies,CONT4024,CONT6027,0.15,2025-12-28 16:39:34
SRCH00043865,842356,Action Movies,CONT4887,CONT7740,0.13,2026-01-08 03:13:13
SRCH00043866,882141,IPL,CONT2350,CONT2643,0.77,2025-10-21 03:21:54
SRCH00043867,569132,Sci-Fi,CONT7408,CONT9771,0.55,2025-06-16 14:04:30
SRCH00043868,785598,Comedy Shows,CONT6309,CONT3193,0.63,2026-01-16 09:08:46
SRCH00043869,949627,IPL,CONT9536,CONT2232,0.2,2026-05-08 15:57:08
SRCH00043870,340237,Comedy Shows,CONT7280,CONT8129,0.71,2025-10-08 21:04:03
SRCH00043871,465699,Sci-Fi,CONT7413,CONT6686,0.63,2026-01-20 13:10:52
SRCH00043872,920223,KDrama,CONT4439,CONT4048,0.93,2025-09-17 04:17:55
SRCH00043873,631494,Sci-Fi,CONT4627,CONT6971,0.37,2025-08-14 19:59:53
SRCH00043874,229184,Action Movies,CONT3346,CONT9440,0.01,2026-04-28 23:48:57
SRCH00043875,480615,KDrama,CONT5761,CONT7054,0.88,2026-04-20 07:26:34
SRCH00043876,362308,Comedy Shows,CONT6462,CONT5796,0.26,2026-03-09 13:37:06
SRCH00043877,398868,KDrama,CONT2260,CONT5829,0.05,2025-11-26 10:56:06
SRCH00043878,989162,Sci-Fi,CONT5600,CONT2306,0.79,2025-07-18 05:46:27
SRCH00043879,288000,IPL,CONT4633,CONT6848,0.49,2025-06-20 07:53:51
SRCH00043880,321482,Sci-Fi,CONT9467,CONT9203,0.16,2026-05-12 11:55:20
SRCH00043881,661895,IPL,CONT4829,CONT1652,0.25,2026-02-10 06:01:25
SRCH00043882,234192,Sci-Fi,CONT3409,CONT7390,0.32,2025-12-14 22:46:06
SRCH00043883,208713,KDrama,CONT8156,CONT1839,0.93,2025-05-31 08:39:42
SRCH00043884,296208,KDrama,CONT9373,CONT4066,0.89,2025-12-20 01:11:42
SRCH00043885,184177,Sci-Fi,CONT7636,CONT1951,0.89,2025-07-17 19:33:04
SRCH00043886,919605,Action Movies,CONT2332,CONT4162,0.07,2025-06-23 23:15:26
SRCH00043887,331753,Sci-Fi,CONT7248,CONT2077,0.78,2025-07-16 08:01:52
SRCH00043888,570692,Action Movies,CONT8399,CONT2914,0.5,2026-04-02 22:12:37
SRCH00043889,408431,Action Movies,CONT7200,CONT2039,0.25,2025-06-16 12:08:44
SRCH00043890,511476,Comedy Shows,CONT5486,CONT7939,0.69,2025-06-07 18:50:22
SRCH00043891,920514,Action Movies,CONT2177,CONT6644,0.13,2025-08-24 21:55:02
SRCH00043892,455976,Action Movies,CONT5421,CONT2720,0.46,2025-10-31 17:52:03
SRCH00043893,521052,Action Movies,CONT9428,CONT9297,0.72,2026-03-05 07:16:34
SRCH00043894,765802,KDrama,CONT4983,CONT4487,0.56,2025-09-02 22:29:17
SRCH00043895,262861,Sci-Fi,CONT5851,CONT6020,0.29,2025-06-06 23:27:38
SRCH00043896,415310,IPL,CONT7327,CONT9236,0.44,2026-01-22 22:29:16
SRCH00043897,213543,IPL,CONT3909,CONT3653,0.52,2025-10-23 05:46:47
SRCH00043898,990561,KDrama,CONT6035,CONT3017,0.29,2025-12-29 12:07:04
SRCH00043899,422887,KDrama,CONT2571,CONT7295,0.77,2025-06-29 17:18:24
SRCH00043900,193076,Sci-Fi,CONT9453,CONT2433,0.17,2026-04-16 22:28:32
SRCH00043901,806020,Comedy Shows,CONT7583,CONT2328,0.67,2025-11-11 16:55:15
SRCH00043902,740637,IPL,CONT2907,CONT2208,0.67,2026-05-16 09:42:42
SRCH00043903,557773,Sci-Fi,CONT3180,CONT3520,0.82,2025-12-20 05:36:58
SRCH00043904,953782,KDrama,CONT7572,CONT3293,0.38,2026-05-04 03:52:32
SRCH00043905,522129,IPL,CONT3619,CONT3506,0.21,2025-08-05 20:04:27
SRCH00043906,453864,Comedy Shows,CONT3904,CONT6378,0.12,2025-08-15 07:59:07
SRCH00043907,233535,KDrama,CONT2527,CONT5356,0.69,2026-04-06 19:14:37
SRCH00043908,808276,Action Movies,CONT4016,CONT3895,0.62,2026-05-13 16:58:05
SRCH00043909,214003,Sci-Fi,CONT7346,CONT8732,0.57,2025-12-21 12:13:09
SRCH00043910,363005,Comedy Shows,CONT7222,CONT6342,0.37,2025-09-19 12:28:36
SRCH00043911,240818,Action Movies,CONT9451,CONT4660,0.0,2025-09-30 16:54:53
SRCH00043912,257372,KDrama,CONT4549,CONT1537,0.74,2025-08-24 18:49:25
SRCH00043913,543334,IPL,CONT3807,CONT4077,0.01,2025-08-03 18:11:20
SRCH00043914,920880,IPL,CONT5964,CONT4446,0.43,2026-03-13 04:13:50
SRCH00043915,575749,Action Movies,CONT5170,CONT4380,0.41,2026-05-24 13:19:50
SRCH00043916,254323,KDrama,CONT5572,CONT8800,0.52,2026-01-03 12:56:33
